Sample ID,Product Name,Product Type,Analysis Profile,Date/Time of Analysis,Instrument Serial Number,Outlier,Lab,Predicted Dry matter %,Predicted Protein As is %,Predicted ICP As is %,Predicted ADF As is %,Predicted NDF As is %,Predicted Fat As is %,Predicted Ash As is %,Predicted Lignin As is %,Predicted NDFICP As is %,Predicted Insoluble impurities As is %,Predicted Sugar As is %,Predicted 24dNDFr As is %,Predicted 30dNDFr As is %,Predicted 48dNDFr As is %,Predicted Calcium As is %,Predicted Chlorine As is %,Predicted Potassium As is %,Predicted Magnesium As is %,Predicted Phosphorus As is %,Predicted Sulfur As is %,Predicted DM As is %,Predicted GAL As is %,Predicted GLC As is %,Predicted IVTD As is %,Predicted KL As is %,Predicted MAN As is %,Predicted RHA As is %,Predicted UA As is %,Predicted XYL As is %,Bias Dry matter %,Slope Dry matter %,Bias Protein As is %,Slope Protein As is %,Bias ICP As is %,Slope ICP As is %,Bias ADF As is %,Slope ADF As is %,Bias NDF As is %,Slope NDF As is %,Bias Fat As is %,Slope Fat As is %,Bias Ash As is %,Slope Ash As is %,Bias Lignin As is %,Slope Lignin As is %,Bias NDFICP As is %,Slope NDFICP As is %,Bias Insoluble impurities As is %,Slope Insoluble impurities As is %,Bias Sugar As is %,Slope Sugar As is %,Bias 24dNDFr As is %,Slope 24dNDFr As is %,Bias 30dNDFr As is %,Slope 30dNDFr As is %,Bias 48dNDFr As is %,Slope 48dNDFr As is %,Bias Calcium As is %,Slope Calcium As is %,Bias Chlorine As is %,Slope Chlorine As is %,Bias Potassium As is %,Slope Potassium As is %,Bias Magnesium As is %,Slope Magnesium As is %,Bias Phosphorus As is %,Slope Phosphorus As is %,Bias Sulfur As is %,Slope Sulfur As is %,Bias DM As is %,Slope DM As is %,Bias GAL As is %,Slope GAL As is %,Bias GLC As is %,Slope GLC As is %,Bias IVTD As is %,Slope IVTD As is %,Bias KL As is %,Slope KL As is %,Bias MAN As is %,Slope MAN As is %,Bias RHA As is %,Slope RHA As is %,Bias UA As is %,Slope UA As is %,Bias XYL As is %,Slope XYL As is %,Calib File Name Dry matter %,Subcal Dry matter %,Calib File Name Protein As is %,Subcal Protein As is %,Calib File Name ICP As is %,Subcal ICP As is %,Calib File Name ADF As is %,Subcal ADF As is %,Calib File Name NDF As is %,Subcal NDF As is %,Calib File Name Fat As is %,Subcal Fat As is %,Calib File Name Ash As is %,Subcal Ash As is %,Calib File Name Lignin As is %,Subcal Lignin As is %,Calib File Name NDFICP As is %,Subcal NDFICP As is %,Calib File Name Insoluble impurities As is %,Subcal Insoluble impurities As is %,Calib File Name Sugar As is %,Subcal Sugar As is %,Calib File Name 24dNDFr As is %,Subcal 24dNDFr As is %,Calib File Name 30dNDFr As is %,Subcal 30dNDFr As is %,Calib File Name 48dNDFr As is %,Subcal 48dNDFr As is %,Calib File Name Calcium As is %,Subcal Calcium As is %,Calib File Name Chlorine As is %,Subcal Chlorine As is %,Calib File Name Potassium As is %,Subcal Potassium As is %,Calib File Name Magnesium As is %,Subcal Magnesium As is %,Calib File Name Phosphorus As is %,Subcal Phosphorus As is %,Calib File Name Sulfur As is %,Subcal Sulfur As is %,Calib File Name DM As is %,Calib File Name GAL As is %,Calib File Name GLC As is %,Calib File Name IVTD As is %,Calib File Name KL As is %,Calib File Name MAN As is %,Calib File Name RHA As is %,Calib File Name UA As is %,Calib File Name XYL As is %,Spectrometer SN,Sample shape,Sample Tray,Product Repeats,Product Repacks,Comment,M-Distance actual Dry matter %,M-Distance Warning Dry matter %,M-Distance Action Dry matter %,M-Distance actual Protein As is %,M-Distance Warning Protein As is %,M-Distance Action Protein As is %,M-Distance actual ICP As is %,M-Distance Warning ICP As is %,M-Distance Action ICP As is %,M-Distance actual ADF As is %,M-Distance Warning ADF As is %,M-Distance Action ADF As is %,M-Distance actual NDF As is %,M-Distance Warning NDF As is %,M-Distance Action NDF As is %,M-Distance actual Fat As is %,M-Distance Warning Fat As is %,M-Distance Action Fat As is %,M-Distance actual Ash As is %,M-Distance Warning Ash As is %,M-Distance Action Ash As is %,M-Distance actual Lignin As is %,M-Distance Warning Lignin As is %,M-Distance Action Lignin As is %,M-Distance actual NDFICP As is %,M-Distance Warning NDFICP As is %,M-Distance Action NDFICP As is %,M-Distance actual Insoluble impurities As is %,M-Distance Warning Insoluble impurities As is %,M-Distance Action Insoluble impurities As is %,M-Distance actual Sugar As is %,M-Distance Warning Sugar As is %,M-Distance Action Sugar As is %,M-Distance actual 24dNDFr As is %,M-Distance Warning 24dNDFr As is %,M-Distance Action 24dNDFr As is %,M-Distance actual 30dNDFr As is %,M-Distance Warning 30dNDFr As is %,M-Distance Action 30dNDFr As is %,M-Distance actual 48dNDFr As is %,M-Distance Warning 48dNDFr As is %,M-Distance Action 48dNDFr As is %,M-Distance actual Calcium As is %,M-Distance Warning Calcium As is %,M-Distance Action Calcium As is %,M-Distance actual Chlorine As is %,M-Distance Warning Chlorine As is %,M-Distance Action Chlorine As is %,M-Distance actual Potassium As is %,M-Distance Warning Potassium As is %,M-Distance Action Potassium As is %,M-Distance actual Magnesium As is %,M-Distance Warning Magnesium As is %,M-Distance Action Magnesium As is %,M-Distance actual Phosphorus As is %,M-Distance Warning Phosphorus As is %,M-Distance Action Phosphorus As is %,M-Distance actual Sulfur As is %,M-Distance Warning Sulfur As is %,M-Distance Action Sulfur As is %,M-Distance actual DM As is %,M-Distance actual GAL As is %,M-Distance actual GLC As is %,M-Distance actual IVTD As is %,M-Distance actual KL As is %,M-Distance actual MAN As is %,M-Distance actual RHA As is %,M-Distance actual UA As is %,M-Distance actual XYL As is %
210904,Hay,Undefined,Hay,2/15/2023 5:30:11 PM,1921614,Yes,No,92.97,8.06,0.66,36.26,64.02,1.73,4.09,5.23,0.47,3.59,13.07,54.47,54.96,38.61,0.54,0.46,0.28,0.22,0.09,0.12,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,3.26,5,10,2.42,5,10,1.92,5,10,2.45,5,10,2.79,5,10,2.57,5,10,2.8,5,10,2.51,5,10,2.53,5,10,1.27,5,10,2.29,5,10,11.1,5,10,10,5,10,10.93,5,10,2.08,5,10,4.47,5,10,2.5,5,10,1.92,5,10,1.82,5,10,1.41,5,10,,,,,,,,,
210898,Hay,Undefined,Hay,2/15/2023 5:31:11 PM,1921614,Yes,No,92.71,7.57,0.73,40.64,72.04,1.5,6.46,6.42,1.93,2.67,11.15,55.65,49.75,34.31,0.57,0.23,0.29,0.21,0.07,0.07,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,6.58,5,10,4.69,5,10,3.7,5,10,3.55,5,10,5,5,10,2.96,5,10,5.82,5,10,5.58,5,10,5.15,5,10,2.28,5,10,5,5,10,17.63,5,10,9.59,5,10,30.77,5,10,7.43,5,10,10.09,5,10,7.52,5,10,6.46,5,10,5.94,5,10,1.43,5,10,,,,,,,,,
210903,Hay,Undefined,Hay,2/15/2023 5:32:46 PM,1921614,Yes,No,95.05,5.72,0.83,45.59,79.23,1.74,1.87,8.67,0.99,0.95,10.82,74.95,74.93,53.72,0.45,0.69,-0.76,0.2,0.04,0.08,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,5.94,5,10,4.14,5,10,2.86,5,10,3.42,5,10,4.28,5,10,3.82,5,10,4.89,5,10,4.85,5,10,4.4,5,10,2.03,5,10,3.54,5,10,29.12,5,10,22.04,5,10,26.33,5,10,3.1,5,10,7.82,5,10,3.85,5,10,2.75,5,10,3.14,5,10,2.15,5,10,,,,,,,,,
210897,Hay,Undefined,Hay,2/15/2023 5:33:47 PM,1921614,Yes,No,92.67,7.92,0.92,43,70.77,1.38,7.62,6.57,2.27,4.65,6.89,46.33,38.03,26.58,0.47,0.57,0.38,0.23,0.12,0.06,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,4.61,5,10,2.75,5,10,3.22,5,10,4.69,5,10,2.77,5,10,2.68,5,10,2.84,5,10,2.87,5,10,2.91,5,10,1.58,5,10,2.15,5,10,16.7,5,10,7.52,5,10,20.74,5,10,15.24,5,10,14.72,5,10,16.02,5,10,13.51,5,10,12.2,5,10,3.01,5,10,,,,,,,,,
210892,Hay,Undefined,Hay,2/15/2023 5:34:48 PM,1921614,Yes,No,93.02,5.96,0.98,47.92,79.5,1.38,5.19,7.36,1.5,1.21,9.04,71.52,68.92,51.22,0.56,0.66,-0.44,0.17,0.04,0.07,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,4.74,5,10,3.38,5,10,2.22,5,10,2.13,5,10,3.5,5,10,2.42,5,10,4.35,5,10,4.07,5,10,3.72,5,10,1.5,5,10,3.49,5,10,19.64,5,10,15.03,5,10,25.36,5,10,2.65,5,10,6.87,5,10,3.19,5,10,2.03,5,10,2.2,5,10,1.66,5,10,,,,,,,,,
210872,Hay,Undefined,Hay,2/15/2023 5:36:01 PM,1921614,Yes,No,92.74,5.79,0.84,47.28,78.18,1.41,6.69,7.44,2,2.9,6.25,54.59,46.56,37.84,0.31,0.36,0.46,0.21,0.1,0.06,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,4.93,5,10,3.1,5,10,3.17,5,10,4.04,5,10,3.1,5,10,2.67,5,10,3.39,5,10,3.55,5,10,3.34,5,10,1.63,5,10,2.69,5,10,12.57,5,10,5.69,5,10,19.66,5,10,12.48,5,10,14.24,5,10,11.99,5,10,10.74,5,10,9.55,5,10,2.76,5,10,,,,,,,,,
210891,Hay,Undefined,Hay,2/15/2023 5:37:02 PM,1921614,Yes,No,92.03,5.57,1,48.29,75.61,1.27,6.03,7.34,1.89,3.49,7.66,58.91,53.43,44.82,0.6,0.72,-0.47,0.24,0.05,0.07,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,4.4,5,10,2.97,5,10,2.1,5,10,2.29,5,10,2.99,5,10,1.92,5,10,3.49,5,10,3.54,5,10,3.22,5,10,1.42,5,10,2.87,5,10,10.24,5,10,5.27,5,10,16.45,5,10,4.46,5,10,5.88,5,10,4.57,5,10,3.55,5,10,3.31,5,10,1.49,5,10,,,,,,,,,
210870,Hay,Undefined,Hay,2/15/2023 5:38:02 PM,1921614,Yes,No,95.44,4.33,0.94,52.2,87.71,1.63,2.41,9.86,1.51,-1.69,9.21,82.31,81.79,55.13,0.42,0.77,-0.78,0.18,0.03,0.05,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,6.85,5,10,4.8,5,10,3.26,5,10,3.46,5,10,4.97,5,10,3.96,5,10,5.88,5,10,5.76,5,10,5.22,5,10,2.39,5,10,4.32,5,10,34.51,5,10,22.13,5,10,34.04,5,10,3.65,5,10,9.02,5,10,4.4,5,10,3.2,5,10,3.62,5,10,2.19,5,10,,,,,,,,,
210887,Hay,Undefined,Hay,2/15/2023 5:38:59 PM,1921614,Yes,No,94.72,5.59,1,53.14,85.95,1.2,3.87,10.9,1.83,-1.29,7.07,77.48,74.89,52.94,0.29,0.02,-0.23,0.08,0.05,0.05,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,4.97,5,10,3.24,5,10,3.26,5,10,2.44,5,10,3.52,5,10,3.33,5,10,3.95,5,10,3.76,5,10,3.54,5,10,2.28,5,10,3.07,5,10,18.49,5,10,19.41,5,10,23.9,5,10,4.25,5,10,8.18,5,10,5.78,5,10,4.07,5,10,3.94,5,10,1.75,5,10,,,,,,,,,
210871,Hay,Undefined,Hay,2/15/2023 5:39:59 PM,1921614,Yes,No,93.43,5.86,0.93,50.55,82.63,1.31,5.38,9.68,1.86,1.19,8.68,70.57,65.17,48.42,0.44,0.45,0.03,0.16,0.07,0.06,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,5.01,5,10,3.29,5,10,2.46,5,10,2.21,5,10,3.28,5,10,2.05,5,10,4.07,5,10,4.06,5,10,3.6,5,10,1.63,5,10,3.29,5,10,13.33,5,10,8.77,5,10,21.97,5,10,4.37,5,10,8.26,5,10,5.3,5,10,3.35,5,10,3.43,5,10,1.27,5,10,,,,,,,,,
210883,Hay,Undefined,Hay,2/15/2023 5:41:08 PM,1921614,Yes,No,94.13,5.21,0.87,44.02,77.84,1.56,3.2,7.56,0.89,0.48,11.84,75.43,74.82,53.15,0.34,0.45,-0.94,0.16,0.03,0.07,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,6.18,5,10,4.15,5,10,2.84,5,10,3.27,5,10,4.2,5,10,4.07,5,10,5.18,5,10,5.01,5,10,4.55,5,10,1.96,5,10,3.92,5,10,29.41,5,10,26.75,5,10,33.59,5,10,3.33,5,10,9.35,5,10,3.95,5,10,2.69,5,10,2.9,5,10,2.03,5,10,,,,,,,,,
210886,Hay,Undefined,Hay,2/15/2023 5:42:07 PM,1921614,Yes,No,95.22,5.92,0.87,50.32,86.79,1.56,2.9,9.73,1.44,-0.82,9.45,84.79,83.32,58,0.41,0.58,-0.45,0.12,0.03,0.06,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,7.07,5,10,4.7,5,10,3.22,5,10,3.58,5,10,4.93,5,10,4.11,5,10,6,5,10,5.77,5,10,5.22,5,10,2.45,5,10,4.54,5,10,33.68,5,10,26.98,5,10,37.37,5,10,3.8,5,10,10.56,5,10,4.55,5,10,3.15,5,10,3.76,5,10,2.14,5,10,,,,,,,,,
210869,Hay,Undefined,Hay,2/15/2023 5:43:10 PM,1921614,Yes,No,93.12,5.01,0.81,50.5,84.98,1.38,5.41,8.37,1.67,-0.35,7.26,72.18,66.82,50.8,0.21,0.36,0.25,0.11,0.06,0.04,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,4.46,5,10,3.13,5,10,2.6,5,10,2.33,5,10,3.16,5,10,2.25,5,10,3.6,5,10,3.5,5,10,3.27,5,10,1.5,5,10,3.04,5,10,14.38,5,10,9.7,5,10,22.87,5,10,5.04,5,10,8.37,5,10,5.02,5,10,3.7,5,10,3.69,5,10,1.53,5,10,,,,,,,,,
210882,Hay,Undefined,Hay,2/15/2023 5:44:16 PM,1921614,Yes,No,94.93,4.8,1,49.94,85.86,1.57,3.69,7.79,1.44,-1.24,8.67,81.32,78.29,52.15,0.44,0.68,-0.68,0.17,0.03,0.04,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,6.57,5,10,4.38,5,10,2.98,5,10,2.79,5,10,4.54,5,10,3.04,5,10,5.66,5,10,5.31,5,10,4.87,5,10,2.15,5,10,4.23,5,10,37.3,5,10,24.06,5,10,42.88,5,10,3.98,5,10,10.34,5,10,5.12,5,10,3.27,5,10,3.53,5,10,2.01,5,10,,,,,,,,,
210885,Hay,Undefined,Hay,2/15/2023 5:46:36 PM,1921614,Yes,No,94.41,5.17,0.9,43.27,74.51,1.44,2.38,9.02,0.97,0.67,11.07,71.71,72.86,57.02,0.54,0.22,-1.08,0.19,0,0.08,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,4.65,5,10,3.24,5,10,2.53,5,10,3.13,5,10,3.69,5,10,4.37,5,10,3.87,5,10,3.82,5,10,3.61,5,10,1.67,5,10,2.93,5,10,29.16,5,10,30.8,5,10,24.62,5,10,3.08,5,10,9.36,5,10,3.36,5,10,2.64,5,10,2.78,5,10,2.31,5,10,,,,,,,,,
